treatment,species,p,log2FC,q,-log10p
C18:0+C18:1,PI(17:0_20:4),0.5342324850334005,0.33717055113199534,0.7616446824839954,0.272269707319449
C18:0+C18:1,PI(17:0_22:6),0.8041571319603358,-0.2660065757959701,0.9503675195894877,0.09465908194917694
C18:0+C18:1,PI(17:1_18:1),1.0,-0.11582679452677515,1.0,-4.342945178152237e-11
C18:0+C18:1,PI(17:1_20:4),0.9013649076578141,-0.3141122669395865,0.9902318703846408,0.04509935403496214
C18:0+C18:1,PI(18:0_18:0),0.11385595081247257,-1.1580306885097598,0.42289353158918386,0.9436442651726221
C18:0+C18:1,PI(18:0_18:1),0.09949032660703143,-0.5014307031935792,0.42289353158918386,1.002219142992794
C18:0+C18:1,PI(18:0_18:2),0.04717079259413356,0.6234900838090933,0.3344838020311289,1.326326825475829
C18:0+C18:1,PI(18:0_19:1),0.08654624043640063,0.9551468688934313,0.42289353158918386,1.062751792603806
C18:0+C18:1,PI(18:0_19:3),1.0,0.295124443097063,1.0,-4.342945178152237e-11
C18:0+C18:1,PI(18:0_20:1),0.8524952037537852,-0.1327771537355077,0.9636902303303659,0.06930805567352309
C18:0+C18:1,PI(18:0_20:2),1.0,0.037551946791735014,1.0,-4.342945178152237e-11
C18:0+C18:1,PI(18:0_20:3),0.2877805515105286,0.7093957028365648,0.5474849516541763,0.5409385593001328
C18:0+C18:1,PI(18:0_20:4),0.8524952037537852,0.1475659412907952,0.9636902303303659,0.06930805567352309
C18:0+C18:1,PI(18:0_21:3),0.12970089915170008,0.56287038308953,0.4398552232101133,0.8870570128234193
C18:0+C18:1,PI(18:0_22:2),0.8524952037537852,-0.35179688704648987,0.9636902303303659,0.06930805567352309
C18:0+C18:1,PI(18:0_22:3),1.0,0.4904894327630996,1.0,-4.342945178152237e-11
C18:0+C18:1,PI(18:0_22:4),0.6640027275038718,0.096253241564849,0.8632035457550333,0.17783013662463715
C18:0+C18:1,PI(18:0_22:5),0.49387467350854086,-0.24638356793663885,0.7616446824839954,0.30638324432655706
C18:0+C18:1,PI(18:1_14:2),0.3175923999722627,-0.05266388751268629,0.5760978418101509,0.4981298987076942
C18:0+C18:1,PI(18:1_18:0),0.033723967362411296,-0.798611386882024,0.3344838020311289,1.4720613383867285
C18:0+C18:1,PI(18:1_19:1),0.9505928853754944,-0.1526768760357959,1.0,0.022005440420280516
C18:0+C18:1,PI(18:1_20:4),1.0,-0.054019790960865316,1.0,-4.342945178152237e-11
C18:0+C18:1,PI(18:1_21:3),0.006795645239581166,0.9145525945711326,0.1766867762291103,2.1677692947650384
C18:0+C18:1,PI(18:1_22:6),0.2094110440792363,0.8553836884402045,0.49497155873274035,0.6790004176924328
C18:0+C18:1,PI(18:1_24:5),0.5761158495712273,0.6746491575111779,0.7616446824839954,0.2394901766219939
C18:0+C18:1,PI(19:0_21:4),0.03999375910131059,0.5068618338955111,0.3344838020311289,1.3980077725692726
C18:0+C18:1,PI(19:1_20:4),0.14712340799297322,0.3098804685678687,0.4629013244573885,0.8323182232831069
C18:0+C18:1,PI(20:4_20:4),0.22183316765225025,-0.9717153434487601,0.5063593601923121,0.653973519075659
C18:0+C18:1,PI(22:1_14:2),0.49387467350854086,0.08742613499132315,0.7616446824839954,0.30638324432655706
C18:0+C18:1,PI(22:6_18:0),0.033723967362411296,-0.635504025936472,0.3344838020311289,1.4720613383867285
C18:0+C18:1,PI(24:3_16:0),0.25981207960612995,0.29429179639962644,0.5196241592122599,0.5853406607004195
C18:0+C18:1,PI(26:1_14:2),0.03999375910131059,0.5183163984349923,0.3344838020311289,1.3980077725692726
C18:0+C18:1,PI(36:1),0.033723967362411296,-0.8564470163209736,0.3344838020311289,1.4720613383867285
C18:0+C18:1,PI(36:9),0.5461872965833956,-0.6328853109277272,0.7616446824839954,0.26265840497340026
C18:0+C18:1,PI(4:0_10:3),0.06454707255622588,0.9790556914861719,0.41740963079635857,1.1901234491074915
C18:0+C18:1,PI(O-13:1_15:0),0.3175923999722627,0.45954809952868797,0.5760978418101509,0.4981298987076942
C18:0+C18:1,PI(O-16:0),0.5761158495712273,-0.6723318397637801,0.7616446824839954,0.2394901766219939
C18:0+C18:1,PI(O-16:0_16:0),0.11385595081247257,-1.306013868440617,0.42289353158918386,0.9436442651726221
C18:0+C18:1,PI(O-16:0_16:1),0.07313496289706267,-2.5855696475967282,0.41740963079635857,1.135874954004951
C18:0+C18:1,PI(O-16:0_18:1),0.2094110440792363,-1.5245472352665637,0.49497155873274035,0.6790004176924328
C18:0+C18:1,PI(O-16:0_20:4),0.3827635623974297,-0.420344990249347,0.6634568414888782,0.41706941195970587
C18:0+C18:1,PI(O-16:0_22:5),0.25981207960612995,-0.9293123786002652,0.5196241592122599,0.5853406607004195
C18:0+C18:1,PI(O-16:0_22:6),0.11202634126081747,-1.1531463475553914,0.42289353158918386,0.9506798473067856
C18:0+C18:1,PI(O-17:1_23:3),0.1661697062154728,0.18847734636333824,0.4629013244573885,0.7794481476950808
C18:0+C18:1,PI(O-18:0_18:1),0.1661697062154728,-1.996041080044511,0.4629013244573885,0.7794481476950808
C18:0+C18:1,PI(O-18:0_20:4),0.25981207960612995,-1.8841307547465411,0.5196241592122599,0.5853406607004195
C18:0+C18:1,PI(O-18:0_22:5),0.1661697062154728,-1.6168208747032917,0.4629013244573885,0.7794481476950808
C18:0+C18:1,PI(O-18:0_22:6),0.09949032660703143,-2.4020689762115635,0.42289353158918386,1.002219142992794
C18:0+C18:1,PI(O-18:1_22:6),0.20447090426053527,-2.5603312991562204,0.49497155873274035,0.6893684821537714
C18:0+C18:1,PI(O-7:0_11:0),0.12970089915170008,-0.48985703557585836,0.4398552232101133,0.8870570128234193
C18:0+C18:1,PI(P-11:0_21:1),0.006795645239581166,0.6593099004529683,0.1766867762291103,2.1677692947650384
C18:0+C18:1,PI(P-11:0_22:1),0.030785478691371996,1.5196007596802101,0.3344838020311289,1.5116540876520392
C18:0+C18:1,PI(P-20:6_23:2),0.23370432008875947,0.2919769721758638,0.5063593601923121,0.6313332592945632
C18:0+C18:1,PI(P-7:0_21:0),0.04717079259413356,0.68593773586299,0.3344838020311289,1.326326825475829
C18:0+C18:1,PI(P-9:0_22:1),0.41807086887178424,0.6004826997863748,0.6938197398297696,0.3787500928790761
